Geneid,dimA_light_mean_rpm,wt_light_mean_rpm,pvals,log2_FC,-log10_pval
PA14_00010,307.9400484168821,317.3945035936562,0.6510586600566088,-0.043627638731218894,0.18637987995533606
PA14_00020,568.1330111769562,577.105223863374,0.5285455321533898,-0.02260565732150309,0.2769175939550422
PA14_00030,292.77539198388064,367.7450202403008,0.018365347472892906,-0.32891150492311255,1.7360008503770907
PA14_00050,1351.2627776372149,1370.152412851329,0.7475704047145051,-0.0200281241757358,0.12634790007490046
PA14_00060,60.14916745215796,59.398068260904374,0.7833584778758041,0.018128755556241737,0.10603945207245748
PA14_00070,31.57251738475739,29.120951119504287,0.1415482094815292,0.11661181366502153,0.849095619885666
PA14_00080,103.07190249073703,66.0188463839505,0.0015665755180598155,0.6427012588503391,2.8050486647553727
PA14_00090,383.16992413418257,356.5111961716893,0.45013885496117345,0.10403693971750254,0.3466534981325559
PA14_00100,171.02786151234463,177.28802216869826,0.7223289139123988,-0.05186370016517891,0.14126500053320382
PA14_00110,44.5457955885902,40.146198080571644,0.05427133606814488,0.15002589658549495,1.265429486696176
PA14_00120,206.8472938419736,212.97620472866035,0.7608426505101038,-0.04212616750492988,0.11870515016894594
PA14_00130,26.812775324523525,24.79740508363483,0.6389984877284418,0.11273139142950145,0.19450016965375952
PA14_00140,12.12519589513735,14.112918784795681,0.0572527677121901,-0.2190083083365896,1.2422035138251468
PA14_00150,3.3074358923759797,3.299839678941165,0.921805187421755,0.0033172579646161436,0.035360852229827246
PA14_00160,47.8125786667779,50.64004845098744,0.5721787720221228,-0.08288856590887334,0.2424682586675425
PA14_00170,104.96672600939176,102.00129255937172,0.7804060863379125,0.04134463758184288,0.10767935222900203
PA14_00180,92.34349502100639,83.89304261723164,0.47316292399126736,0.13845916334750016,0.32498929307378205
PA14_00190,83.70927534209814,80.41618765674757,0.7143690765072019,0.057901544211786504,0.1460773533817649
PA14_00200,76.89057343179759,84.85993939636103,0.08538703776272268,-0.14227690670799073,1.0686080526762247
PA14_00210,205.88992548929556,229.47904821366535,0.01814438444082066,-0.15648919978960574,1.7412577609155908
PA14_00230,3.7835087298324375,1.9732173476356263,0.030914788294709672,0.9391743153924677,1.5098337232150554
PA14_00240,69.4954740128444,77.1083072007676,0.012505027004603774,-0.14996726925641107,1.9029153660736033
PA14_00250,116.28549850793219,117.98045041010295,0.8111607801990249,-0.020876626331307744,0.09089305573622179
PA14_00280,138.8025015369226,109.77150443629004,0.09392712230661854,0.3385299702047718,1.027208983162207
PA14_00290,62.4620889722687,48.08828243348205,0.11133334005857157,0.37729540946040524,0.9533747616739623
PA14_00300,455.6911926925249,378.05365724835707,0.25657055613453655,0.2694654752224764,0.5907931844458919
PA14_00310,284.01680173556025,243.78016855074807,0.21127629515550825,0.2203955092600826,0.6751492273237861
PA14_00320,87.5439011272655,72.76415543487595,0.09416146972644121,0.2667787339884749,1.0261267713933615
PA14_00340,5.196960012045989,4.828515930236354,0.49722716806948136,0.10608808569189261,0.303445149901045
PA14_00360,5.69491041286249,6.283261460108306,0.17792399676643655,-0.1418404285483675,0.7497654742858003
PA14_00380,12.917049860391304,11.697743322523818,0.3843337297524667,0.14304635128408594,0.4152914994738272
PA14_00400,27.314160605911145,26.989221714462712,0.7961490078548377,0.017265712509292236,0.09900564176880816
PA14_00410,36.940014314495905,37.81123881350652,0.7643332566421298,-0.033630690392907454,0.11671724356569589
PA14_00420,3.165967645944988,3.2471137602369597,0.8735693766724926,-0.03651139812503655,0.05870259874105695
PA14_00430,5.322223541254233,6.286675521424958,0.24183273244407122,-0.2402681260100057,0.6164849170494845
